"url","Label image","Label image_alt","Label image_link","Name link","Name link_link","Style value","Abv value","Ibu value","Num value 1","Raters value","Date value","Add link","Add link_link"
"https://untappd.com/BandedPeakBrewing/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/banded-peak-brewing-plainsbreaker-hopped-wheat-ale/1542862","Plainsbreaker Hopped Wheat Ale","https://untappd.com/b/banded-peak-brewing-plainsbreaker-hopped-wheat-ale/1542862","Pale Wheat Ale - American","5% ABV","24 IBU","(3.9)","263 Ratings","Added 05/06/16","Add","https://untappd.com/login?go_to=https://untappd.com//BandedPeakBrewing/beer"
"https://untappd.com/BandedPeakBrewing/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/banded-peak-brewing-chinook-saison/1593140","Chinook Saison","https://untappd.com/b/banded-peak-brewing-chinook-saison/1593140","Saison / Farmhouse Ale","4.5% ABV","25 IBU","(3.72)","142 Ratings","Added 06/09/16","Add","https://untappd.com/login?go_to=https://untappd.com//BandedPeakBrewing/beer"
"https://untappd.com/BandedPeakBrewing/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/banded-peak-brewing-cherry-saison/1689574","Cherry Saison","https://untappd.com/b/banded-peak-brewing-cherry-saison/1689574","Saison / Farmhouse Ale","7% ABV","N/A IBU","(3.53)","32 Ratings","Added 08/13/16","Add","https://untappd.com/login?go_to=https://untappd.com//BandedPeakBrewing/beer"
"https://untappd.com/BandedPeakBrewing/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/banded-peak-brewing-tropical-saison/1670845","Tropical Saison","https://untappd.com/b/banded-peak-brewing-tropical-saison/1670845","Saison / Farmhouse Ale","6.5% ABV","40 IBU","(3.35)","15 Ratings","Added 07/31/16","Add","https://untappd.com/login?go_to=https://untappd.com//BandedPeakBrewing/beer"
"https://untappd.com/BandedPeakBrewing/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/banded-peak-brewing-chinook-smash/1638673","Chinook SMaSH","https://untappd.com/b/banded-peak-brewing-chinook-smash/1638673","Pale Ale - American","N/A ABV","N/A IBU","(N/A)","4 Ratings","Added 07/09/16","Add","https://untappd.com/login?go_to=https://untappd.com//BandedPeakBrewing/beer"
"https://untappd.com/BandedPeakBrewing/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/banded-peak-brewing-coffee-ipa/1669776","Coffee IPA","https://untappd.com/b/banded-peak-brewing-coffee-ipa/1669776","IPA - American","N/A ABV","N/A IBU","(N/A)","3 Ratings","Added 07/31/16","Add","https://untappd.com/login?go_to=https://untappd.com//BandedPeakBrewing/beer"
"https://untappd.com/BandedPeakBrewing/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/banded-peak-brewing-plainsbreaker-cask-pina-colada-version/1711577","Plainsbreaker Cask, Pina Colada Version","https://untappd.com/b/banded-peak-brewing-plainsbreaker-cask-pina-colada-version/1711577","Pale Wheat Ale - American","N/A ABV","N/A IBU","(N/A)","3 Ratings","Added 08/30/16","Add","https://untappd.com/login?go_to=https://untappd.com//BandedPeakBrewing/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-ipa/648985","IPA","https://untappd.com/b/last-best-brewing-and-distilling-ipa/648985","IPA - American","6.5% ABV","65 IBU","(3.84)","1,667 Ratings","Added 04/14/14","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-show-pony-pale-ale/636609","Show Pony Pale Ale","https://untappd.com/b/last-best-brewing-and-distilling-show-pony-pale-ale/636609","Pale Ale - American","5% ABV","22 IBU","(3.61)","1,374 Ratings","Added 04/03/14","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-dirty-bird-black-lager/692980","Dirty Bird Black Lager","https://untappd.com/b/last-best-brewing-and-distilling-dirty-bird-black-lager/692980","Schwarzbier","5% ABV","N/A IBU","(3.63)","1,147 Ratings","Added 05/25/14","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-there-will-be-porter/667852","There Will Be Porter","https://untappd.com/b/last-best-brewing-and-distilling-there-will-be-porter/667852","Porter - English","5.5% ABV","22 IBU","(3.75)","835 Ratings","Added 05/03/14","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-caramel-latte-beer/1081657","Caramel Latte Beer","https://untappd.com/b/last-best-brewing-and-distilling-caramel-latte-beer/1081657","Cream Ale","5.3% ABV","20 IBU","(3.81)","607 Ratings","Added 05/11/15","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-olsch-kolsch-b-golsch/1078288","Olsch Kölsch B'golsch","https://untappd.com/b/last-best-brewing-and-distilling-olsch-kolsch-b-golsch/1078288","Kölsch","4.8% ABV","N/A IBU","(3.5)","544 Ratings","Added 05/09/15","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-the-afternoon-show-with-kelly-wipa/855358","The Afternoon Show With Kelly WIPA","https://untappd.com/b/last-best-brewing-and-distilling-the-afternoon-show-with-kelly-wipa/855358","IPA - White","6.5% ABV","42 IBU","(3.59)","347 Ratings","Added 10/25/14","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-ipa-2/1369687","IPA #2","https://untappd.com/b/last-best-brewing-and-distilling-ipa-2/1369687","IPA - American","6.5% ABV","75 IBU","(3.9)","292 Ratings","Added 12/27/15","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-faster-horses/1144920","Faster Horses","https://untappd.com/b/last-best-brewing-and-distilling-faster-horses/1144920","Pale Ale - American","3.5% ABV","16 IBU","(3.4)","261 Ratings","Added 07/01/15","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-big-rock-collaboration/1138854","Collaboration Brew #1","https://untappd.com/b/last-best-brewing-and-distilling-big-rock-collaboration/1138854","Pale Ale - American","6.1% ABV","N/A IBU","(3.66)","244 Ratings","Added 06/26/15","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-king-ralph-s-imperial-ipa/960559","King Ralph's Imperial IPA","https://untappd.com/b/last-best-brewing-and-distilling-king-ralph-s-imperial-ipa/960559","IPA - Imperial / Double","7.5% ABV","70 IBU","(3.87)","200 Ratings","Added 01/30/15","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-oak-aged-imperial-stout/1080271","Oak Aged Imperial Stout","https://untappd.com/b/last-best-brewing-and-distilling-oak-aged-imperial-stout/1080271","Stout - Imperial / Double","9% ABV","N/A IBU","(3.92)","181 Ratings","Added 05/10/15","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-not-your-father-s-lager/1336450","Not Your Father's Lager","https://untappd.com/b/last-best-brewing-and-distilling-not-your-father-s-lager/1336450","Lager - Vienna / Amber","5.4% ABV","18 IBU","(3.66)","191 Ratings","Added 12/02/15","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-more-money/1144943","More Money","https://untappd.com/b/last-best-brewing-and-distilling-more-money/1144943","IPA - Imperial / Double","8.7% ABV","115 IBU","(3.92)","170 Ratings","Added 07/01/15","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-r-o-c-k-in-the-i-s-a/1121988","R-O-C-K In the I-S-A","https://untappd.com/b/last-best-brewing-and-distilling-r-o-c-k-in-the-i-s-a/1121988","IPA - Session / India Session Ale","3.8% ABV","35 IBU","(3.45)","177 Ratings","Added 06/12/15","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-red-fife-wheat-ale/1261684","Red Fife Wheat Ale","https://untappd.com/b/last-best-brewing-and-distilling-red-fife-wheat-ale/1261684","Pale Wheat Ale - American","5.6% ABV","18 IBU","(3.56)","152 Ratings","Added 10/03/15","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-younger-women/1144873","Younger Women","https://untappd.com/b/last-best-brewing-and-distilling-younger-women/1144873","Blonde Ale - Belgian Blonde / Golden","6% ABV","18 IBU","(3.62)","142 Ratings","Added 07/01/15","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-imperial-porter/1298418","Imperial Porter (Rum BA)","https://untappd.com/b/last-best-brewing-and-distilling-imperial-porter/1298418","Porter - Imperial / Double","10.5% ABV","30 IBU","(4.01)","130 Ratings","Added 11/01/15","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-hefeweizen/1558247","Hefeweizen","https://untappd.com/b/last-best-brewing-and-distilling-hefeweizen/1558247","Hefeweizen","5.3% ABV","12 IBU","(3.73)","129 Ratings","Added 05/16/16","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-older-whiskey/1144952","Older Whiskey","https://untappd.com/b/last-best-brewing-and-distilling-older-whiskey/1144952","Scotch Ale / Wee Heavy","7.4% ABV","26 IBU","(3.82)","127 Ratings","Added 07/01/15","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-hoppy-hefeweizen/1492288","Hoppy Hefeweizen","https://untappd.com/b/last-best-brewing-and-distilling-hoppy-hefeweizen/1492288","Hefeweizen","5.2% ABV","120 IBU","(3.76)","129 Ratings","Added 04/01/16","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-pekko-pale-ale/1427555","Pekko Pale Ale","https://untappd.com/b/last-best-brewing-and-distilling-pekko-pale-ale/1427555","Pale Ale - American","5.9% ABV","65 IBU","(3.75)","117 Ratings","Added 02/13/16","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-good-times-organic-lager/729677","Good Times Organic Lager","https://untappd.com/b/last-best-brewing-and-distilling-good-times-organic-lager/729677","Lager - Pale","4% ABV","N/A IBU","(3.28)","116 Ratings","Added 06/28/14","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-winter-ale/1432678","Winter Ale","https://untappd.com/b/last-best-brewing-and-distilling-winter-ale/1432678","Winter Ale","8.5% ABV","30 IBU","(3.39)","107 Ratings","Added 02/18/16","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/lastbestbrew/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/last-best-brewing-and-distilling-oktoberfest/1272812","Oktoberfest","https://untappd.com/b/last-best-brewing-and-distilling-oktoberfest/1272812","Märzen","5.7% ABV","42 IBU","(3.42)","114 Ratings","Added 10/12/15","Add","https://untappd.com/login?go_to=https://untappd.com//lastbestbrew/beer"
"https://untappd.com/BrauereiFahr/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/brauerei-fahr-fahr-away/1284762","Fahr Away","https://untappd.com/b/brauerei-fahr-fahr-away/1284762","Hefeweizen","5.3% ABV","14 IBU","(3.86)","324 Ratings","Added 10/23/15","Add","https://untappd.com/login?go_to=https://untappd.com//BrauereiFahr/beer"
"https://untappd.com/BrauereiFahr/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/brauerei-fahr-old-fahrt/1288839","Old Fahrt","https://untappd.com/b/brauerei-fahr-old-fahrt/1288839","Altbier","5.5% ABV","40 IBU","(3.83)","46 Ratings","Added 10/25/15","Add","https://untappd.com/login?go_to=https://untappd.com//BrauereiFahr/beer"
"https://untappd.com/BrauereiFahr/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/brauerei-fahr-a-little-too-fahr/1535004","A Little Too Fahr","https://untappd.com/b/brauerei-fahr-a-little-too-fahr/1535004","Pilsner - German","N/A ABV","N/A IBU","(N/A)","0 Rating","Added 04/30/16","Add","https://untappd.com/login?go_to=https://untappd.com//BrauereiFahr/beer"
"https://untappd.com/Trolley5/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/trolley-no-5-derailed-pale-ale/1545457","Derailed Pale Ale","https://untappd.com/b/trolley-no-5-derailed-pale-ale/1545457","Pale Ale - American","5% ABV","N/A IBU","(3.57)","244 Ratings","Added 05/07/16","Add","https://untappd.com/login?go_to=https://untappd.com//Trolley5/beer"
"https://untappd.com/Trolley5/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/trolley-5-restaurant-and-brewery-first-crush-white-ipa/1606383","First Crush White IPA","https://untappd.com/b/trolley-5-restaurant-and-brewery-first-crush-white-ipa/1606383","IPA - White","6.2% ABV","36 IBU","(3.63)","182 Ratings","Added 06/18/16","Add","https://untappd.com/login?go_to=https://untappd.com//Trolley5/beer"
"https://untappd.com/Trolley5/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/trolley-5-restaurant-and-brewery-zephyr-hefeweizen/1629217","Zephyr Hefeweizen","https://untappd.com/b/trolley-5-restaurant-and-brewery-zephyr-hefeweizen/1629217","Hefeweizen","5% ABV","N/A IBU","(3.55)","129 Ratings","Added 07/02/16","Add","https://untappd.com/login?go_to=https://untappd.com//Trolley5/beer"
"https://untappd.com/Trolley5/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/trolley-5-restaurant-and-brewery-hey-porter/1656879","Hey Porter","https://untappd.com/b/trolley-5-restaurant-and-brewery-hey-porter/1656879","Porter - American","5.9% ABV","N/A IBU","(3.75)","107 Ratings","Added 07/22/16","Add","https://untappd.com/login?go_to=https://untappd.com//Trolley5/beer"
"https://untappd.com/Trolley5/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/trolley-5-restaurant-and-brewery-high-five-ipa/1676637","High Five IPA","https://untappd.com/b/trolley-5-restaurant-and-brewery-high-five-ipa/1676637","IPA - American","6.8% ABV","73 IBU","(3.67)","79 Ratings","Added 08/05/16","Add","https://untappd.com/login?go_to=https://untappd.com//Trolley5/beer"
"https://untappd.com/Trolley5/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/trolley-5-restaurant-and-brewery-downtown-dunkel/1612365","Downtown Dunkel","https://untappd.com/b/trolley-5-restaurant-and-brewery-downtown-dunkel/1612365","Dunkelweizen","5% ABV","N/A IBU","(3.49)","55 Ratings","Added 06/21/16","Add","https://untappd.com/login?go_to=https://untappd.com//Trolley5/beer"
"https://untappd.com/Trolley5/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/trolley-5-restaurant-and-brewery-the-conductor-beltline-lager/1673816","The Conductor Beltline Lager","https://untappd.com/b/trolley-5-restaurant-and-brewery-the-conductor-beltline-lager/1673816","Lager - Amber","5% ABV","24 IBU","(3.94)","25 Ratings","Added 08/03/16","Add","https://untappd.com/login?go_to=https://untappd.com//Trolley5/beer"
"https://untappd.com/goatlockerbeer/beer","https://untappd.akamaized.net/site/beer_logos/beer-1519812_35812_sm.jpeg","","https://untappd.com/b/goat-locker-brewing-company-pale-session-ale/1519812","Pale Session Ale","https://untappd.com/b/goat-locker-brewing-company-pale-session-ale/1519812","Pale Ale - American","4.5% ABV","30 IBU","(3.48)","407 Ratings","Added 04/21/16","Add","https://untappd.com/login?go_to=https://untappd.com//goatlockerbeer/beer"
"https://untappd.com/goatlockerbeer/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/goat-locker-brewing-company-bock/1684341","Bock","https://untappd.com/b/goat-locker-brewing-company-bock/1684341","Bock","5.5% ABV","N/A IBU","(N/A)","4 Ratings","Added 08/10/16","Add","https://untappd.com/login?go_to=https://untappd.com//goatlockerbeer/beer"
"https://untappd.com/w/boiling-oar-brewing/255598/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/boiling-oar-brewing-company-pale-ale/1450240","Pale Ale","https://untappd.com/b/boiling-oar-brewing-company-pale-ale/1450240","Pale Ale - American","6.1% ABV","N/A IBU","(3.49)","225 Ratings","Added 03/02/16","Add","https://untappd.com/login?go_to=https://untappd.com//w/boiling-oar-brewing/255598/beer"
"https://untappd.com/w/boiling-oar-brewing/255598/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/boiling-oar-brewing-company-imperial-india-pale-ale/1455536","Imperial India Pale Ale","https://untappd.com/b/boiling-oar-brewing-company-imperial-india-pale-ale/1455536","IPA - Imperial / Double","8.5% ABV","72 IBU","(3.6)","164 Ratings","Added 03/05/16","Add","https://untappd.com/login?go_to=https://untappd.com//w/boiling-oar-brewing/255598/beer"
"https://untappd.com/w/boiling-oar-brewing/255598/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/boiling-oar-brewing-company-kolsch/1455541","Kolsch","https://untappd.com/b/boiling-oar-brewing-company-kolsch/1455541","Kölsch","4.9% ABV","4 IBU","(3.48)","126 Ratings","Added 03/05/16","Add","https://untappd.com/login?go_to=https://untappd.com//w/boiling-oar-brewing/255598/beer"
"https://untappd.com/w/boiling-oar-brewing/255598/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/boiling-oar-brewing-alberta-big-heart-ale/1601792","Alberta Big Heart Ale","https://untappd.com/b/boiling-oar-brewing-alberta-big-heart-ale/1601792","Pale Ale - American","5% ABV","N/A IBU","(3.43)","50 Ratings","Added 06/14/16","Add","https://untappd.com/login?go_to=https://untappd.com//w/boiling-oar-brewing/255598/beer"
"https://untappd.com/w/boiling-oar-brewing/255598/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/boiling-oar-brewing-three-c-s-imperial-ipa/1681386","Three C's Imperial IPA","https://untappd.com/b/boiling-oar-brewing-three-c-s-imperial-ipa/1681386","IPA - Imperial / Double","8.5% ABV","72 IBU","(N/A)","7 Ratings","Added 08/07/16","Add","https://untappd.com/login?go_to=https://untappd.com//w/boiling-oar-brewing/255598/beer"
"https://untappd.com/w/boiling-oar-brewing/255598/beer","https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png","","https://untappd.com/b/boiling-oar-brewing-ghost-pepper-mango-blonde-ale/1603137","Ghost Pepper Mango Blonde Ale","https://untappd.com/b/boiling-oar-brewing-ghost-pepper-mango-blonde-ale/1603137","Blonde Ale","N/A ABV","N/A IBU","(N/A)","4 Ratings","Added 06/16/16","Add","https://untappd.com/login?go_to=https://untappd.com//w/boiling-oar-brewing/255598/beer"
